user_id,product_id,product_name,category,review_text,rating,review_length,sentiment_label,country,purchase_amount,purchase_date
U1440,P572 ! !,keyboard ! !,gadgets !,overall my opinion is disappointing and poor,2.921821225035169,6.882623491465266,neutral ! !,UK ! !,,2021-01-28
U2392 ! !,P351,headphones !,accessories !,this product is disappointing and poor,6.559478131453696,5.0051469536496205,negative !,Canada ! !,20193.077045057154,2022-08-16
U1218 !,P827,mouse,electronics,after using this for some days average but acceptable !,,10.421054538410107,positive !,Canada !,139224.54058425254,2022-08-31
U1578,P744 ! !,headphones,electronics ! !,overall my opinion is very good and useful,-0.6394667305575413,8.684806336111379,negative !,Australia,82065.89250915419,2023-06-21
U1446 ! !,P341 !,smartwatch !,electronics,from my experience very good and useful ! !,-0.6364453402108634,6.784416500097814,positive,USA ! !,113832.34659418662,2023-02-06
U2040,P435,phone,accessories ! !,from my experience very good and useful,6.599055178824241,6.956002238943668,negative,India,59237.439784656926,2022-08-07
U1154,P158 !,smartwatch !,gadgets ! !,from my experience surprisingly good performance !,6.478228963510138,4.95891009700184, !,Canada !,146631.5613853937,2021-01-28
U2095,P962,mouse ! !,accessories ! !,from my experience very good and useful ! !,-0.7098238729119795,6.951109108544573,negative !,Canada ! !,138086.89343216605,2022-07-24
U1672 !,P334 ! !,keyboard ! !,electronics ! !,i would say this item is surprisingly good performance !,3.0177744960901154,10.317502352771267,neutral,USA ! !,90147.16494293063,2023-03-31
U2268 ! !,P929 ! !,earbuds ! !,electronics !,overall my opinion is not worth the money,2.935928296879641,8.634767680959284, ! !,India,154530.14349482974,2023-11-21
U1616 !,P916 !,tablet !,accessories, !,,, !,Canada,142898.7142171623,2024-02-22
U2209,P936 !,mouse !,electronics,overall my opinion is average but acceptable,-0.5918721282433277,6.882081915559707,,Australia ! !,76295.8242744122,2022-11-30
U1158 !,P758 !,tablet,electronics !,i feel the quality is excellent for daily use ! !,3.035059894844382,10.356519745638431,positive ! !,UK ! !,138345.55600067266,2021-05-26
U1109,P674 !,headphones,electronics,i would say this item is value for money !,-0.5081854638963629,10.416959361926379,positive ! !,Australia,,2023-12-08
U1532 !,P524 ! !,tablet ! !,gadgets, ! !,2.970360128484107,,negative,India,27517.263504443494,2021-09-04
U1753 ! !,P891 ! !,camera !,accessories ! !,this product is excellent for daily use ! !,4.7516678820519225,6.867752748717771,positive !,USA ! !,36198.36695962805,2021-11-11
U2271 !,P221 ! !,earbuds,electronics ! !,overall my opinion is below expectations,3.053763757347459,4.942569535954239,negative,Australia !,66081.56064745324,2021-03-07
U1137 ! !,P523 !,tablet ! !,accessories ! !,i would say this item is below expectations !,3.0281944868380717,8.72639167038956,positive,USA,,2023-01-24
U1035,P417 ! !,tablet !,accessories ! !,honestly speaking value for money !,2.9789997613087444,3.1158314956073783,negative ! !,Germany,95299.6030637106,2023-05-07
U1444 ! !,P713 ! !,smartwatch,electronics !,honestly speaking very good and useful !,,4.888355942733249,negative !,Germany,57157.11788015578,2022-10-21
U1614,P144,phone,electronics !,i feel the quality is below expectations ! !,6.577240920571354,6.868878620943301, ! !,UK ! !,9713.492708263924,2023-01-18
U1778 !,P423,headphones,electronics !,i feel the quality is not worth the money,1.1945383255223494,10.347607399483428,neutral,Australia ! !,94208.7986319116,2023-01-22
U1536 !,P786,smartwatch,electronics,this product is disappointing and poor ! !,2.9937228665038185,4.993532662390277,positive,UK ! !,131391.1236041446,2022-10-20
U2278 ! !,P823 !,camera ! !,accessories ! !,from my experience average but acceptable !,-0.6737544184303301,4.968778251764247, !,India,34558.7377680061,2021-05-26
U2362 !,P965 !,mouse ! !,electronics,i would say this item is not worth the money,,12.090950774602357,neutral,Australia,,2021-08-20
U1056 !,P433 ! !,camera,gadgets ! !,from my experience value for money,3.090830975828746,4.988050896369244,neutral,Canada !,112444.9791435869,2021-07-20
U2488,P331 ! !,tablet !,electronics ! !,this product is disappointing and poor,4.823637819403055,5.093504151188279,positive ! !,Germany ! !,17676.99343266043,2023-12-09
U2178 !,P603 !,laptop !,electronics,honestly speaking not worth the money,6.59441759063233,5.072932395080161,positive !,India ! !,58094.05507339863,2021-09-29
U1552,P239,mouse !,accessories,this product is surprisingly good performance,,5.0123167148256025,positive,Australia,-13909.134389071112,2023-01-03
U1146 ! !,P794 ! !,mouse ! !,electronics,after using this for some days very good and useful !,-0.5844173299732451,12.281508419914656,neutral !,UK,21941.09775784732,2021-10-02
U1949 !,P848,earbuds !,accessories !,honestly speaking very good and useful !,,4.910839693788575, !,USA !,29476.877338926555,2021-08-02
U1578 ! !,P958 ! !,camera !,accessories,i feel the quality is very good and useful !,,10.368525746096442,negative ! !,Canada,84426.94284812393,2022-11-10
U2471 !,P361,earbuds !,electronics !,honestly speaking below expectations !,6.568796130505615,1.42520552532228,neutral ! !,Canada,156884.39168722942,2023-06-22
U2424 ! !,P786 ! !,keyboard !,gadgets, ! !,4.815153059778022,,positive,USA,117070.40702511514,2021-09-01
U1709 ! !,P176,tablet ! !,accessories !,i feel the quality is excellent for daily use,-0.5738933209900335,10.374704921628544,neutral,Germany !,138442.74158616236,2022-07-17
U1325,P985,earbuds !,accessories,overall my opinion is surprisingly good performance,1.1211201998887441,6.699749448508604,neutral !,India !,,2023-08-14
U2491 !,P346 !,laptop,accessories !,overall my opinion is excellent for daily use !,6.604101106291531,8.430540287771898,negative ! !,USA !,34093.85917095891,2022-01-29
U1385 ! !,P307 ! !,phone ! !,accessories,i would say this item is below expectations !,6.439644172553391,8.658373004413932,positive,Canada !,107786.67935648817,2021-10-12
U1097,P621,laptop !,gadgets ! !,from my experience not worth the money,-0.5737101959290232,6.813214841879749,positive !,Australia !,36275.305263500806,2022-02-22
U2302 ! !,P593 !,mouse,electronics,i would say this item is excellent for daily use ! !,3.0388425181588863,12.264984469579648,negative !,Australia ! !,90500.8560135142,2022-09-30
U1361 ! !,P892 ! !,keyboard ! !,gadgets,initially i thought not worth the money ! !,1.2449987481492228,6.759741446985924,neutral ! !,USA,149144.86018626016,2021-07-04
U2170 ! !,P489 !,mouse,gadgets ! !,from my experience surprisingly good performance,2.9643357043030925,4.938088128775055,positive,India !,121622.94350069574,2023-07-05
U2310 !,P996,tablet !,electronics ! !,i would say this item is surprisingly good performance !,-0.585957758848169,10.394615971353844,negative,India !,-46332.82948597647,2022-06-04
U1677 !,P726 ! !,phone !,accessories !,i feel the quality is disappointing and poor,-0.5072492468856854,8.661228231629014,positive,USA !,,2022-09-05
U1956 ! !,P227,phone !,accessories ! !,after using this for some days value for money !,3.092031784623211,10.375912852630673,negative ! !,UK !,9793.141045804443,2023-02-22
U1205 ! !,P754,phone,accessories !,this product is very good and useful,-0.609834867886313,6.8571092686028905,negative !,USA,-7463.337567402043,2021-06-20
U1533 ! !,P555 !,earbuds ! !,accessories,after using this for some days below expectations,,8.515021219077607,,India,1776.3066173318884,2022-10-21
U2254 !,P565,laptop,accessories ! !,honestly speaking very good and useful !,4.870651039928561,4.981414165056266,negative ! !,Germany ! !,-26901.9134672422,2022-05-06
U1751 ! !,P783 ! !,headphones,accessories !,initially i thought average but acceptable,-0.7137267194334702,4.9885915198241015,positive,Canada,-3197.2067086283514,2023-05-04
U1638 ! !,P652 !,tablet,electronics,i would say this item is value for money,,10.490476609648182,positive,Canada !,102492.95974061749,2022-02-11
U1906 ! !,P935,camera !,accessories !,initially i thought average but acceptable ! !,-0.5134888032287928,5.010417692395429,positive ! !,Germany !,86684.96203576519,2023-10-20
U1158 ! !,P670,earbuds,electronics,initially i thought very good and useful ! !,4.861070348872886,6.931315983534815,positive,USA !,136424.80532987652,2021-01-15
U1189 !,P819,phone,gadgets !,initially i thought disappointing and poor !,1.2182933454181986,4.888194303776238,neutral,USA !,-30515.351105719463,2022-05-22
U1390,P700 !,laptop,electronics,from my experience surprisingly good performance,-0.7140818472720643,5.004311011418268,neutral !,Australia,-46065.20925420185,2022-09-17
U1140,P947 ! !,laptop ! !,accessories,initially i thought average but acceptable ! !,-0.6112988648052685,5.008199303122886,neutral ! !,USA,90543.879999548,2022-04-27
U1931 ! !,P848 !,phone,gadgets !,from my experience surprisingly good performance !,1.1505786707674013,5.042831099670895,negative,UK ! !,90362.94649387573,2024-03-19
U1199,P374,laptop,gadgets,after using this for some days average but acceptable ! !,6.615594803755394,10.330183941307405,positive !,India,32759.7611530291,2023-01-05
U2383,P634 !,mouse !,gadgets !, ! !,4.735087593900487,,positive,UK !,141873.85998849318,2023-12-08
U1981 !,P156,phone,accessories,honestly speaking value for money,,3.1951201673517082,positive,Germany !,-3259.3475862061173,2023-09-13
U2455 ! !,P826 !,tablet,accessories ! !,overall my opinion is surprisingly good performance ! !,-0.753547601012917,6.708674775795378,positive !,USA,17259.112466604365,2022-12-30
U1705 !,P403,laptop !,gadgets ! !,overall my opinion is value for money ! !,1.2784797336728688,6.792842087431728,negative,Canada ! !,-14553.421311001546,2023-03-03
U2446,P199 !,headphones,gadgets !,,4.764002230579341,,neutral !,USA ! !,-17275.334869992937,2023-02-11
U2343,P274,earbuds,accessories ! !,overall my opinion is disappointing and poor !,6.603318561416867,7.012820468292135, !,Canada,58487.93758844692,2023-06-20
U1305 ! !,P870,phone ! !,electronics ! !,i feel the quality is value for money,2.992066618882334,8.676610666752666,positive !,Australia,114972.34017984991,2021-10-06
U2111 ! !,P615 !,phone ! !,accessories,,1.1168675423015768,,negative,USA,,2023-01-15
U1461 !,P337 !,keyboard,electronics ! !,i feel the quality is average but acceptable !,6.5033390695048325,8.585306489181756,negative ! !,UK !,-43140.35643831654,2023-09-28
U1568 ! !,P517,earbuds ! !,gadgets !,overall my opinion is not worth the money ! !,4.721252911498149,8.668839704686796,neutral ! !,Australia,-43785.916886364124,2022-01-07
U1030,P588 ! !,phone,gadgets !,initially i thought very good and useful,1.1411714748336004,6.87259645879985,neutral,Canada,106720.14921019661,2023-01-16
U1419 !,P805,tablet ! !,electronics,i feel the quality is excellent for daily use,3.01810573310624,10.165298788339895,neutral !,Australia ! !,-32592.040164657006,2023-05-09
U1199 !,P105,smartwatch,electronics ! !,honestly speaking below expectations,-0.6639502451534585,1.4446306807230729, ! !,India ! !,71400.26291448236,2023-02-10
U1939 ! !,P830 ! !,keyboard ! !,electronics,i feel the quality is not worth the money !,3.1155207153120177,10.396299138955543,negative !,Canada !,12513.862476986029,2021-09-23
U1165 ! !,P638,phone,electronics ! !,i feel the quality is below expectations,1.2647378709678103,6.691065857268898,neutral ! !,Canada ! !,139767.7724187509,2022-03-08
U1299,P275 !,laptop !,accessories ! !,honestly speaking not worth the money,4.849291961893264,5.063272566681986,neutral,India ! !,51090.66663481176,2024-04-13
U1153 !,P381 !,earbuds !,accessories ! !,overall my opinion is excellent for daily use !,,8.770616902987022,positive ! !,Germany,64476.73363920665,2021-02-21
U1789 !,P736 ! !,headphones,accessories,from my experience disappointing and poor ! !,6.699127513731252,5.037856918610537,positive,Australia ! !,80716.5652778308,2021-09-06
U1250 !,P719,laptop ! !,gadgets,from my experience very good and useful,6.57683419156104,6.880577991487002,negative !,UK ! !,-34254.66144723613,2023-06-02
U2022 !,P692 !,earbuds !,electronics ! !,honestly speaking value for money ! !,2.9900176761892725,3.335877149983617,positive !,Australia ! !,82385.40907127546,2024-03-22
U2385,P604,keyboard ! !,gadgets !,overall my opinion is excellent for daily use !,-0.5957757735462799,8.528855689715156,positive,Canada ! !,99384.35219473246,2024-01-06
U2085,P261 ! !,earbuds ! !,gadgets ! !,after using this for some days excellent for daily use ! !,-0.5582291407848957,12.0481251307369,neutral ! !,Australia ! !,124461.52186591597,2021-09-28
U1158,P225 !,earbuds !,gadgets !,i feel the quality is disappointing and poor !,4.837188091344111,8.645720875925297,positive !,Germany ! !,-30271.074816829343,2022-02-04
U1001 ! !,P893 ! !,earbuds !,accessories ! !,from my experience average but acceptable !,2.9586824491769255,4.974642980878586,neutral,Australia ! !,91867.39467676323,2021-01-18
U2323,P332,camera ! !,electronics ! !,from my experience below expectations ! !,4.75459714086308,3.0861127069987786,neutral,Canada ! !,-21484.846062157387,2022-04-20
U1993,P321,smartwatch,electronics !,from my experience excellent for daily use ! !,,6.787958459654831,negative ! !,USA !,,2023-02-08
U1678,P676,tablet !,electronics !,from my experience very good and useful,,6.851275329423677,negative ! !,Germany,39114.80763000613,2022-06-24
U2207,P230 ! !,smartwatch,electronics,i would say this item is value for money !,6.564455416687079,10.382394543159858,negative,UK ! !,106916.5464742607,2021-04-20
U2452 ! !,P109 !,mouse,accessories !,i feel the quality is below expectations ! !,2.8801747290879973,6.732268968555616,positive ! !,USA,150169.14584054876,2022-07-19
U1158 !,P429 ! !,smartwatch !,gadgets ! !,initially i thought disappointing and poor,1.1775888351271562,4.976537218420851,positive,USA ! !,25870.169610350003,2023-01-19
U1907 !,P773 !,headphones,electronics,i feel the quality is excellent for daily use !,1.2362433494513154,10.392570855098397,positive !,Canada !,163509.36961380462,2022-05-30
U2385 ! !,P894,smartwatch,electronics ! !,i feel the quality is very good and useful,1.319680698737289,10.24247405708124,positive,India ! !,118208.48870767138,2022-07-30
U2162,P532,keyboard,gadgets,i feel the quality is average but acceptable,4.707653005097174,8.582881508471559,positive ! !,India !,102314.63861061801,2023-01-10
U2152 !,P816 ! !,keyboard,electronics ! !,initially i thought below expectations !,,3.0884571160124064,neutral ! !,Australia ! !,-22292.041765304177,2022-09-15
U2213 !,P335 !,keyboard ! !,accessories !,,4.764734100765745,,negative ! !,USA ! !,105185.36142681236,2023-10-26
U1013 !,P700,smartwatch,electronics ! !,overall my opinion is surprisingly good performance ! !,-0.5120602916255244,6.671427695528046,negative ! !,Canada,136685.72453791322,2022-02-04
U1934 !,P386,earbuds,accessories ! !,this product is disappointing and poor,2.98975787504516,5.073683285529472,negative,USA ! !,103895.91471763275,2021-10-19
U2102,P589 ! !,mouse,gadgets,this product is very good and useful,,6.761947381728325,negative,Australia ! !,147597.59225334733,2022-10-17
U1558 !,P798 ! !,phone,accessories !,overall my opinion is below expectations !,3.03166654314511,4.951431943363565,neutral,Germany !,99877.44967389895,2023-10-23
U2432 ! !,P716 !,headphones ! !,accessories !,after using this for some days average but acceptable ! !,-0.6363414336987976,10.41724096204827,positive,Australia,56921.32807822446,2023-10-23
U2240 ! !,P163,camera ! !,gadgets ! !,initially i thought below expectations ! !,,3.1260445428222, ! !,Australia ! !,50103.35413893949,2022-09-28
U1760 !,P424 !,tablet ! !,electronics ! !,after using this for some days value for money ! !,-0.6708020320966728,10.416006490894329,neutral !,Australia,153524.16895063367,2022-03-15
U1013,P589 !,headphones !,gadgets,after using this for some days not worth the money ! !,-0.4853581174936484,12.136569020992772, !,USA,23897.239392350053,2021-11-27
U2453 !,P877 !,headphones !,accessories,after using this for some days surprisingly good performance,,10.350350714887243,neutral ! !,USA ! !,-41432.38685686167,2021-04-14
U2018 !,P429 ! !,phone ! !,accessories !,this product is excellent for daily use ! !,6.599832102774062,6.825955946414321,neutral !,USA ! !,-1165.2444231432319,2021-09-14
U2439 !,P727 !,camera !,gadgets !, ! !,6.574583003573297,,negative,Australia ! !,50052.75613113594,2022-01-04
U2228 ! !,P966 !,mouse ! !,gadgets,i feel the quality is average but acceptable !,,8.494744122953673,neutral !,India ! !,-188.3226151318073,2022-10-31
U1882 ! !,P747 !,laptop,gadgets,honestly speaking below expectations ! !,6.612008293762667,1.4136080734058907,positive,Canada ! !,114292.0857642345,2023-12-13
U2254,P510 ! !,laptop ! !,electronics ! !,i would say this item is disappointing and poor !,6.612850713258559,10.391987492132207,positive,UK,23406.132856668748,2022-08-28
U1984 !,P373 ! !,headphones ! !,electronics ! !,from my experience disappointing and poor ! !,3.000332281302885,5.0073580332119905,neutral,Germany !,92352.71199752798,2021-04-15
U1089 !,P199,phone !,accessories,overall my opinion is very good and useful,1.2535587277076166,8.619848759431498,neutral ! !,India,18871.045261566607,2024-02-12
U1629 !,P450 ! !,camera ! !,electronics, ! !,1.1938557075615237,,neutral,Germany ! !,-26071.71478381534,2024-02-25
U1152 !,P492 ! !,tablet,gadgets,i would say this item is average but acceptable !,6.523185581275646,10.441888040923523,neutral ! !,UK,-28383.42284017694,2023-12-18
U2014 ! !,P753 !,mouse ! !,accessories ! !,initially i thought below expectations ! !,4.748989720841293,3.201758382062545,negative ! !,UK !,87821.90364804701,2021-07-07
U1490,P724,keyboard ! !,accessories !,honestly speaking excellent for daily use,6.45251286576613,4.836358484786171, !,UK,89824.29180211994,2021-02-12
U1753 ! !,P424 ! !,keyboard ! !,gadgets,after using this for some days not worth the money !,3.1353107787401098,12.05674481402187,neutral !,USA ! !,155515.5446115356,2023-12-29
U1547 !,P392,laptop ! !,gadgets ! !,initially i thought disappointing and poor,6.653132060481,5.145608272148112,negative !,USA ! !,40096.81823444707,2021-04-02
U2482 ! !,P654 !,earbuds !,gadgets !,honestly speaking not worth the money ! !,6.533624565810948,4.994107050484793,negative ! !,Germany ! !,106154.57290664839,2023-02-16
U2094,P317 ! !,earbuds !,electronics,after using this for some days very good and useful ! !,2.972327367379335,12.26877564177892, ! !,India !,-21362.006591032634,2021-04-13
U2116 !,P972 !,mouse !,electronics !,i would say this item is surprisingly good performance !,4.747263383903795,10.366934443791788,,UK ! !,-12507.097786915534,2024-02-08
U1963 !,P756 !,mouse ! !,electronics ! !,this product is excellent for daily use,-0.4988769725477526,6.7895423172610405,positive ! !,UK ! !,61036.2201531415,2023-03-22
U2417 ! !,P816,mouse,gadgets ! !,honestly speaking value for money,6.49198629029938,3.158473980652778,negative,USA ! !,28428.431569511846,2021-02-15
U1247 ! !,P229 ! !,smartwatch !,electronics,this product is average but acceptable !,,5.187885001367628,neutral !,Canada ! !,-32595.173291314404,2021-07-20
U1952 ! !,P689,phone,electronics !,initially i thought surprisingly good performance ! !,-0.6154370617821332,5.014002325021013, ! !,Germany,-641.5079551908577,2021-03-07
U2428,P230 !,mouse !,accessories !,honestly speaking very good and useful ! !,1.2505965199933027,4.95206987649374,positive,UK ! !,127468.66009983339,2023-12-23
U2284,P994 ! !,headphones,gadgets !,,2.984881936526107,,negative,UK,121554.96622106992,2022-03-11
U1231,P166 !,camera ! !,accessories !,this product is below expectations !,,3.3492062042640867,neutral ! !,Australia !,-43741.58249308709,2023-05-13
U1240 !,P751,smartwatch ! !,electronics ! !,after using this for some days excellent for daily use,6.57449658650306,12.181270257079277,neutral !,Australia,14732.956410584144,2023-02-04
U1002 !,P520,tablet !,accessories !,honestly speaking below expectations ! !,2.9235933901529036,1.4525862556151403,neutral,India,104947.61494125708,2022-05-19
U1578 ! !,P386 !,earbuds,electronics,initially i thought average but acceptable ! !,,5.0613694983532245,negative ! !,Australia,3613.2147638940028,2023-03-22
U1250 !,P576,keyboard ! !,accessories ! !,from my experience very good and useful,6.693472474425498,6.757730110318309,neutral ! !,USA,72882.85901804107,2023-09-26
U1392,P817,tablet ! !,gadgets,initially i thought below expectations ! !,-0.7305726797644653,3.246945749471546,positive,Canada,147202.78329578787,2023-07-29
U1351 !,P883 !,phone ! !,gadgets !,after using this for some days average but acceptable ! !,-0.6642682873763149,10.346625514280332,negative,Germany,135743.65959897125,2023-12-23
U2362 ! !,P513 ! !,earbuds !,accessories !,from my experience disappointing and poor !,2.953206444232368,4.916269269658394,positive,Canada !,145473.58031809574,2022-05-27
U1298 ! !,P635 ! !,earbuds,gadgets ! !,i feel the quality is very good and useful !,1.1652828095245884,10.485610246432937,neutral ! !,Germany ! !,6926.700546763303,2022-11-28
U2075 ! !,P209 ! !,headphones !,gadgets !,i would say this item is surprisingly good performance !,3.0444748896646194,10.381670173884565,positive ! !,India !,153621.89304248468,2024-03-30
U1897 ! !,P852 !,earbuds,electronics, ! !,1.1799729967944101,, ! !,Canada,22289.092204015546,2023-10-28
U2189 !,P338 !,keyboard !,accessories ! !,honestly speaking average but acceptable !,,3.22639341238518, !,USA,-31133.503997462623,2023-02-08
U1354 ! !,P978,smartwatch ! !,electronics !,this product is excellent for daily use,2.948047247026096,6.844232949409179,neutral !,Australia,25152.48996065281,2024-03-04
U1751 !,P480 ! !,camera,gadgets,i would say this item is average but acceptable ! !,,10.271781768979483,negative ! !,Germany !,148540.09558295342,2022-01-12
U1267 ! !,P249,camera !,gadgets !,i feel the quality is average but acceptable,-0.5528656020361313,8.548106655198648,negative,UK,108698.05552209668,2022-08-24
U1309 ! !,P401 !,laptop ! !,accessories !,i feel the quality is very good and useful ! !,,10.368602693765052,negative ! !,UK !,143348.23988041512,2022-04-12
U1711 !,P299 ! !,keyboard ! !,electronics !,i would say this item is below expectations,1.2473857559540877,8.528760089961267,positive ! !,Germany,12568.217509089773,2023-08-25
U1982,P224 !,tablet,gadgets !,overall my opinion is below expectations !,2.9959219552203753,5.027814679691705,positive !,USA,113153.14171032165,2023-12-09
U2298,P915,headphones !,electronics,honestly speaking surprisingly good performance ! !,1.2660304363879131,3.287372769243325,positive ! !,UK !,98983.54217313172,2023-12-13
U1952,P141,tablet ! !,gadgets ! !,i feel the quality is not worth the money ! !,6.578005085813189,10.499812029378921,neutral,Australia !,103655.93196926403,2022-02-17
U1305,P366 !,mouse,accessories,honestly speaking surprisingly good performance,3.019139153213911,3.1674451753130475,neutral !,UK !,,2024-01-30
U1291 ! !,P260 !,headphones,accessories, ! !,1.1893579649533048,,negative ! !,Australia !,28410.067362347774,2022-10-28
U1594 !,P387 ! !,tablet ! !,gadgets ! !,initially i thought surprisingly good performance,-0.614567625131475,5.029122062564529,positive !,USA,144687.72951213273,2022-06-11
U1499,P603 !,earbuds !,accessories ! !,i would say this item is average but acceptable !,4.810504199174524,10.442922485288065,neutral,Germany,128661.3137540125,2022-10-02
U1232 ! !,P850,keyboard,accessories !,i would say this item is excellent for daily use,6.630121340513909,12.125093621365986,positive,USA ! !,105853.41486960594,2021-12-21
U2452 !,P800,earbuds ! !,gadgets !,i feel the quality is disappointing and poor,-0.6959902639560399,8.737170742839602,negative ! !,India,137780.5684316314,2024-03-23
U2049 ! !,P249 !,smartwatch ! !,electronics,overall my opinion is average but acceptable ! !,,6.866911502779137,positive ! !,Australia,-27811.255947992115,2021-03-21
U1941,P985 !,laptop ! !,accessories !, !,2.860938954891585,,positive !,USA,162067.9279177162,2024-03-12
U1665 !,P933 ! !,headphones !,gadgets ! !,i feel the quality is very good and useful !,1.143879296704463,10.488674676572561,positive,Canada,60246.80946565605,2023-01-24
U1468 !,P233,camera !,electronics ! !,i would say this item is disappointing and poor !,2.985569557335156,10.436076194105645,neutral ! !,Canada,-6387.442925612739,2023-03-30
U1999 ! !,P843,tablet,accessories !,i would say this item is average but acceptable !,4.821335502506762,10.313370519427451,negative,India ! !,-46409.504348897186,2023-08-08
U2243 ! !,P148,keyboard,gadgets,this product is value for money ! !,-0.4965031435283196,4.983180304051474,negative ! !,India !,-14849.030715118452,2023-10-13
U1488 !,P337 !,smartwatch ! !,gadgets !,honestly speaking value for money ! !,-0.7389642183403198,3.064354242762069,positive ! !,India,14142.512198965376,2023-04-22
U1682,P864,camera,electronics ! !,i would say this item is excellent for daily use ! !,,12.226719657065678,positive,Australia,31704.043091294756,2024-03-13
U2201,P215 !,tablet ! !,accessories ! !,i would say this item is disappointing and poor !,2.842077661398056,10.380803836786477, ! !,Germany !,99277.58823400662,2023-07-05
U2483 !,P345 ! !,headphones,electronics,this product is not worth the money,6.594457022121289,6.790916972716775,positive ! !,Canada !,163045.2616706192,2024-02-18
U2023 !,P647 !,earbuds !,accessories ! !,honestly speaking disappointing and poor !,6.611404527133456,3.288717196523398,neutral ! !,Australia ! !,54090.86842659049,2023-10-12
U1099,P456 ! !,laptop !,gadgets,i feel the quality is excellent for daily use !,6.704529203956293,10.358188767403265,positive ! !,Canada ! !,39388.025869777826,2021-10-04
U1964,P440 ! !,tablet ! !,gadgets,after using this for some days not worth the money !,,12.174288437417705, ! !,UK ! !,1824.412040020612,2023-09-20
U1861 ! !,P758 !,mouse,gadgets !,i feel the quality is average but acceptable,4.8659291225981685,8.595828162721807,neutral ! !,Germany !,7772.710052589526,2021-10-28
U1900 ! !,P930 ! !,earbuds,accessories !,after using this for some days average but acceptable,3.0334414656620163,10.2495065825618,neutral ! !,USA,35300.63205416868,2021-12-14
U2475,P569 !,keyboard,electronics,overall my opinion is surprisingly good performance ! !,4.761497630812611,6.773192930815637,negative ! !,UK !,-28996.424995985424,2023-04-23
U2446 !,P171,keyboard ! !,electronics !,overall my opinion is very good and useful !,-0.7072430490377855,8.39875652097356,neutral !,Australia,151257.26488971105,2021-12-22
U2318 !,P742 !,camera,electronics ! !, !,4.811638816649726,, ! !,Canada !,7075.170418795086,2023-10-12
U1085 ! !,P980 ! !,phone !,electronics,overall my opinion is not worth the money !,,8.66130598348172, ! !,Canada !,-9372.370278522078,2022-10-23
U1867 !,P480 ! !,tablet,electronics,i would say this item is value for money !,3.083661683965858,10.429249609388142,neutral !,Australia !,111849.50973241222,2021-08-07
U1945 !,P689,camera !,electronics !,overall my opinion is very good and useful ! !,,8.547357762532258, !,Australia !,-24786.2294139582,2023-01-25
U2107 !,P980 !,phone,electronics,overall my opinion is surprisingly good performance,-0.5234000581414266,6.7973075093071404,neutral,Germany,157740.67939958198,2023-08-28
U1000 !,P366,headphones ! !,gadgets,honestly speaking below expectations ! !,4.758323172692382,1.3096239147950721,neutral,India,-2191.375569865037,2023-07-27
U1460 ! !,P419 ! !,phone ! !,electronics,i feel the quality is disappointing and poor ! !,4.811204541555321,8.59391724774957,neutral,India,102360.31045223254,2023-07-22
U1269 !,P585 !,tablet,accessories !,i would say this item is very good and useful ! !,3.007003914730368,12.424379076683753,,India,114316.63028700484,2022-06-18
U1666,P547 ! !,mouse,electronics,initially i thought excellent for daily use,6.589044665793656,6.939152725914828,negative !,Australia ! !,148199.49361799125,2022-07-03
U1975 ! !,P438 !,phone !,accessories, ! !,6.561680382766676,,negative,India ! !,62615.330840900264,2022-12-22
U1614 !,P726,camera ! !,electronics,from my experience value for money !,4.8199306360144965,5.006686247570563,positive ! !,India !,141359.593434958,2023-03-12
U1495 !,P360,headphones,electronics !,i would say this item is surprisingly good performance ! !,4.726840754483052,10.31712277933929,neutral !,UK,149494.15472883926,2021-06-17
U1233 !,P939 ! !,headphones ! !,electronics, !,,,positive ! !,UK,,2023-07-19
U2088 ! !,P430,mouse ! !,electronics,honestly speaking very good and useful ! !,-0.520036172387641,5.022563466743131,positive,Canada !,,2023-01-29
U1989 !,P813,laptop,accessories !,i feel the quality is very good and useful ! !,1.2435601233882405,10.352852997470489,positive,Canada !,97448.77084262071,2022-11-08
U1923 ! !,P616 ! !,phone,gadgets,honestly speaking value for money !,,3.2651535218046086, ! !,India !,-30081.40215917487,2021-05-30
U2018,P264 ! !,mouse,accessories,i feel the quality is not worth the money !,4.909777815165955,10.517454324049465,,Germany,-9117.407326151757,2022-03-09
U1796 !,P704 ! !,laptop,accessories,this product is surprisingly good performance !,-0.6266786814155982,5.0202402317578985,neutral,Canada,-11373.214246879234,2023-03-23
U1154 ! !,P443 !,smartwatch !,gadgets,honestly speaking excellent for daily use !,3.0856028152169768,5.002096367502438,negative,UK,146629.0021159337,2021-11-02
U1776,P725 ! !,keyboard,gadgets,i would say this item is excellent for daily use !,-0.5953804653597176,12.062018222670577,neutral,Australia ! !,160223.63177893157,2022-04-30
U1368 ! !,P875 !,mouse !,accessories ! !,,-0.6801191751744641,, ! !,Canada !,68946.27876519624,2021-05-14
U2169 !,P845 ! !,camera,gadgets,after using this for some days excellent for daily use,,12.104226596927534,,India,64985.74016453438,2021-07-31
U2075 ! !,P653 !,smartwatch ! !,accessories ! !,initially i thought excellent for daily use,3.062165321826094,6.76125237598426,neutral !,India !,-27339.722763647773,2023-12-19
U2427 !,P876 ! !,phone,accessories ! !,overall my opinion is value for money ! !,1.1836809630729672,6.869509168157822,negative ! !,India ! !,-4291.494353055909,2022-09-11
